,TEAM_ABBREVIATION,PLAYER_ID,PLAYER_NAME,PCT_FGA_2PT,PCT_AST_2PM,PCT_PTS_2PT,AST_PCT,PCT_FG3M,PCT_BLKA,PCT_BLK,FG3_PCT,PCT_PTS,PCT_FGM,PCT_REB,PCT_FGA,E_USG_PCT,REB_PCT,PCT_PTS_OFF_TOV,PCT_DREB,OPP_OREB_PCT,PCT_UAST_3PM,PCT_TOV,DREB_PCT,PCT_FTM,OPP_TOV_PCT,PCT_UAST_2PM,PCT_AST_3PM,USG_PCT,PCT_AST,FG_PCT,EFG_PCT,TS_PCT,PCT_OREB,PCT_PTS_2PT_MR,PCT_PF,FT_PCT,PCT_PTS_PAINT,PCT_PTS_FT,PCT_PFD,PCT_FGA_3PT,OPP_EFG_PCT,CFG_PCT,TM_TOV_PCT,PCT_UAST_FGM,PCT_PTS_3PT,OREB_PCT,PCT_PTS_FB,PCT_AST_FGM,UFG_PCT,PCT_FG3A,PCT_STL,DFG_PCT,OREB,AST,REB,DFGA,SAST,OPP_PTS_2ND_CHANCE,PFD,TO,FG3A,STL,POSS,PASS,UFGM,FG3M,PTS,UFGA,DRBC,OPP_PTS_PAINT,FTM,ORBC,BLKA,PTS_FB,CFGA,PTS_PAINT,TCHS,CFGM,PLUS_MINUS,DFGM,OPP_PTS_OFF_TOV,PTS_OFF_TOV,FGA,FTA,PTS_2ND_CHANCE,FGM,PF,DREB,BLK,RBC,OPP_PTS_FB,FTAST,E_OFF_RATING,OFF_RATING,E_NET_RATING,E_DEF_RATING,NET_RATING,DEF_RATING,E_PACE,AST_RATIO,DIST,AST_TOV,FTA_RATE,OPP_FTA_RATE,MIN,PACE_PER40,PACE,PIE
136,DAL,203939,Dwight Powell,0.6749303944315544,0.595677494199536,0.5177354988399072,0.0692505800464037,0.0402598607888631,0.1276055684454756,0.197106728538283,0.1146334106728538,0.1583619489559165,0.1569582366589327,0.2434385150812064,0.130245939675174,0.1378515081206496,0.10507656612529,0.0992180974477958,0.2099025522041763,0.1955429234338747,0.0,0.1160556844547563,0.1437215777262181,0.2133665893271461,0.1316658932714617,0.1142993039443155,0.1647331786542923,0.1338955916473318,0.0965313225058004,0.4579883990719257,0.4789791183294663,0.5180348027842228,0.3452088167053364,0.0420394431554524,0.2560835266821346,0.4356682134570765,0.4757099767981438,0.1967865429234338,0.2357401392111369,0.1487354988399072,0.467784222737819,0.4059512761020882,7.470765661252899,0.1049675174013921,0.0650649651972157,0.0694269141531322,0.0519396751740139,0.6282111368909513,0.3466682134570765,0.0583085846867749,0.1826496519721578,0.4641160092807424,1.331786542923434,0.9002320185614849,3.993039443155452,2.269141531322506,0.1020881670533642,4.338747099767981,2.046403712296984,0.5870069605568445,0.740139211136891,0.5452436194895591,32.990719257540604,18.187935034802784,0.9675174013921114,0.2134570765661252,6.475638051044084,1.897911832946636,4.310904872389791,14.863109048723896,1.519721577726218,3.310904872389792,0.2645011600928074,0.3897911832946635,1.9930394431554523,3.976798143851508,23.89327146171694,1.245939675174014,0.2064965197215777,1.4385150812064966,5.071925754060325,0.814385150812065,4.206496519721577,2.013921113689096,1.0023201856148491,2.37122969837587,1.9350348027842228,2.6612529002320184,0.4013921113689095,7.364269141531323,4.454756380510441,0.0394431554524361,93.92366589327146,92.69373549883991,-1.6955916473317865,95.62064965197216,-1.5241299303944318,94.2183294663573,91.78587006960556,11.425290023201857,1.138631090487239,0.3979118329466357,0.2454060324825986,0.2669350348027842,15.939141531322504,81.26417633410674,97.51728538283062,0.0890951276102088
137,NYK,203944,Julius Randle,0.8005294117647059,0.413616368286445,0.6433913043478261,0.1802992327365729,0.1067877237851662,0.2771176470588235,0.1394424552429667,0.191846547314578,0.242153452685422,0.2450613810741688,0.3031713554987212,0.2317519181585677,0.2449820971867007,0.1346445012787724,0.1419462915601023,0.3138925831202046,0.2140716112531969,0.0524066496163682,0.2868184143222506,0.2181278772378516,0.2879360613810741,0.1221125319693094,0.5301176470588236,0.3491278772378516,0.2412301790281329,0.2344040920716112,0.4472122762148338,0.4724936061381074,0.5138184143222506,0.2533785166240409,0.0959565217391304,0.2329820971867007,0.5965959079283888,0.547455242966752,0.1979795396419437,0.2814501278772378,0.1585856777493606,0.5118797953964195,0.4390409207161125,12.490281329923274,0.4835191815856778,0.1151739130434782,0.0547468030690537,0.114005115089514,0.4653299232736572,0.3513989769820971,0.1177237851662404,0.151235294117647,0.5275780051150895,1.774936061381074,3.340153452685422,8.455242966751918,3.5959079283887467,0.268542199488491,7.670076726342711,3.657289002557545,2.60613810741688,2.424552429667519,0.670076726342711,60.20204603580563,37.79795396419437,2.4603580562659846,0.8005115089514067,16.276214833759592,5.882352941176471,9.854219948849105,27.938618925831204,3.3580562659846547,4.767263427109975,0.989769820971867,1.805626598465473,6.115089514066496,8.910485933503836,55.248081841432224,3.179028132992328,-3.084398976982097,2.268542199488491,10.468030690537084,2.50383631713555,12.831202046035806,4.59079283887468,2.557544757033248,6.0588235294117645,2.9309462915601023,6.680306905370844,0.4296675191815857,13.92071611253197,8.820971867007673,0.1764705882352941,98.94245524296676,100.0856777493606,-7.104859335038364,106.04475703324808,-6.78772378516624,106.87314578005116,96.6396675191816,14.84219948849105,1.8741943734015345,1.353222506393862,0.2651739130434782,0.2717289002557544,28.856675191815853,79.77404092071612,95.72928388746804,0.1195805626598465
139,GSW,203952,Andrew Wiggins,0.7290047846889952,0.4626483253588517,0.5977966507177034,0.1031363636363636,0.1899425837320574,0.2283755980861244,0.1747966507177033,0.2944210526315789,0.2351483253588517,0.238755980861244,0.1373086124401914,0.2478803827751196,0.2412607655502392,0.0608732057416267,0.1537846889952153,0.1279521531100478,0.2373468899521531,0.1071985645933014,0.1887033492822966,0.0854545454545454,0.2339976076555024,0.142,0.5134282296650717,0.5674425837320575,0.2378995215311005,0.1271842105263158,0.4323181818181818,0.4751961722488038,0.5106004784688996,0.1615143540669856,0.1552224880382775,0.1494760765550239,0.6077392344497607,0.4426100478468899,0.1729282296650718,0.2411004784688995,0.2470933014354067,0.5197846889952153,0.4463325358851674,8.705023923444976,0.4448301435406698,0.2053851674641148,0.0363540669856459,0.1117846889952153,0.5312488038277512,0.3692775119617225,0.2091818181818182,0.1581172248803828,0.6040215311004784,1.3038277511961722,2.198564593301436,4.301435406698564,3.1770334928229667,0.4138755980861244,9.650717703349285,3.657894736842105,1.930622009569378,3.849282296650718,0.9545454545454546,69.9688995215311,24.392344497607656,3.124401913875598,1.3349282296650715,18.47846889952153,7.413875598086125,5.523923444976076,32.92344497607655,3.30622009569378,3.555023923444976,0.8779904306220095,2.114832535885168,7.442583732057416,8.229665071770334,44.46411483253589,3.5239234449760763,-0.0885167464114832,2.208133971291866,11.925837320574162,2.901913875598086,15.514354066985646,4.641148325358851,2.129186602870813,6.91866028708134,2.083732057416268,2.9976076555023923,0.6435406698564593,8.990430622009569,9.624401913875598,0.1339712918660287,105.46794258373204,106.71555023923445,-0.6789473684210526,106.14258373205742,-0.3928229665071771,107.10454545454544,98.30935406698563,9.85023923444976,2.2528708133971294,1.1664354066985645,0.2835478468899521,0.2525861244019138,33.63291866028708,81.04813397129188,97.25775119617224,0.0838803827751196
141,PHI,203954,Joel Embiid,0.6870326797385621,0.4246013071895425,0.4912581699346405,0.1551470588235294,0.1492026143790849,0.3279411764705882,0.3952941176470588,0.2711078431372549,0.3101437908496732,0.2849183006535948,0.3261960784313725,0.2769248366013072,0.3028104575163398,0.1514477124183006,0.1097712418300653,0.3245653594771241,0.1791666666666666,0.0688431372549019,0.3111307189542484,0.2292712418300653,0.4796372549019608,0.1179019607843137,0.4446797385620915,0.5030522875816993,0.2961339869281046,0.1655065359477124,0.4199869281045751,0.4494019607843137,0.5184150326797385,0.3174411764705882,0.1275065359477124,0.2276241830065359,0.697702614379085,0.363781045751634,0.2618398692810457,0.4352908496732026,0.1822843137254902,0.4313300653594771,0.4278006535947712,10.684967320261435,0.3960294117647059,0.1162156862745098,0.0645849673202614,0.0483169934640522,0.4732516339869281,0.3690588235294118,0.1667549019607843,0.1505130718954248,0.4431601307189542,1.934640522875817,2.627450980392157,9.50326797385621,5.823529411764706,0.284313725490196,6.532679738562091,6.23202614379085,2.879084967320261,3.065359477124183,0.7352941176470589,55.591503267973856,38.21568627450981,3.676470588235294,1.0032679738562091,21.73529411764705,8.081699346405228,11.558823529411764,23.215686274509803,6.57516339869281,4.735294117647059,0.9575163398692812,1.169934640522876,5.823529411764706,8.908496732026144,59.68627450980392,3.026143790849673,4.169934640522876,3.173202614379085,8.915032679738562,2.7026143790849675,14.640522875816991,8.091503267973856,2.839869281045752,7.078431372549019,2.69281045751634,7.568627450980392,1.4052287581699343,15.715686274509803,7.173202614379085,0.1078431372549019,95.78496732026144,96.36372549019607,6.997712418300655,88.78366013071896,7.124183006535947,89.23856209150327,88.23385620915033,9.46437908496732,1.7084313725490194,0.9589542483660132,0.2947254901960784,0.2247908496732026,26.30464052287581,73.23503267973855,87.88225490196079,0.1709313725490196
143,PHX,203967,Dario Saric,0.5275103448275862,0.5324689655172413,0.4284344827586206,0.1129241379310344,0.2134413793103448,0.2095965517241379,0.0920172413793103,0.2933448275862069,0.1830448275862068,0.1787068965517241,0.2311931034482758,0.1924689655172413,0.1903344827586207,0.1054310344827586,0.1505482758620689,0.2204965517241379,0.1882758620689655,0.0114931034482758,0.1783103448275862,0.1549137931034482,0.2007551724137931,0.1267379310344827,0.2847724137931035,0.6436793103448276,0.1858758620689655,0.1378206896551724,0.3837965517241379,0.4493206896551724,0.4928827586206897,0.2554827586206896,0.0684206896551724,0.1874275862068965,0.5394137931034483,0.3600206896551724,0.1624,0.1944655172413793,0.3828448275862069,0.484851724137931,0.4149689655172414,10.398275862068964,0.1995241379310345,0.2954172413793103,0.0546724137931034,0.0653344827586207,0.6694413793103449,0.3399344827586207,0.2222896551724137,0.1301172413793103,0.544355172413793,1.4,1.7862068965517242,5.206896551724138,2.975862068965517,0.196551724137931,5.555172413793104,1.9448275862068964,1.4551724137931037,3.524137931034483,0.5448275862068965,47.08965517241379,31.593103448275865,2.113793103448276,1.2655172413793103,10.53103448275862,5.210344827586207,6.593103448275862,20.70344827586207,1.7620689655172417,3.679310344827586,0.6413793103448275,0.7931034482758621,3.1,4.172413793103448,43.144827586206894,1.5344827586206895,0.3310344827586207,1.855172413793104,7.982758620689655,1.6724137931034482,8.596551724137932,2.089655172413793,1.4241379310344828,3.7517241379310335,1.893103448275862,3.806896551724138,0.2068965517241379,9.920689655172414,5.775862068965517,0.1275862068965517,98.69034482758622,98.83793103448276,0.5120689655172413,98.17310344827588,0.3675862068965518,98.4696551724138,93.35510344827586,12.38310344827586,1.6123793103448274,0.9257241379310344,0.2460896551724138,0.2642827586206896,22.16248275862069,77.93679310344827,93.52372413793104,0.0930689655172413
144,ATL,203991,Clint Capela,0.9032540792540792,0.6887505827505828,0.7616759906759907,0.0574172494172494,0.0,0.240037296037296,0.4344289044289044,0.0,0.1746060606060606,0.2065337995337995,0.3795034965034964,0.1596433566433566,0.165037296037296,0.1735920745920746,0.1441561771561771,0.3319463869463869,0.2094242424242424,0.0,0.1372773892773892,0.2299370629370629,0.1632494172494172,0.133051282051282,0.1946993006993007,0.0,0.162025641025641,0.076039627039627,0.5565827505827505,0.5568298368298368,0.5562447552447553,0.5044545454545455,0.0015547785547785,0.2168578088578088,0.3981375291375291,0.7601212121212121,0.1404219114219114,0.21104662004662,0.0011748251748251,0.4843100233100233,0.4788298368298368,8.833566433566434,0.1946993006993007,0.0,0.1159976689976689,0.0954615384615384,0.6887505827505828,0.5504801864801865,0.0005524475524475,0.1475337995337995,0.5087948717948718,3.149184149184149,0.9627039627039627,9.468531468531468,5.2727272727272725,0.1841491841491841,6.445221445221446,2.2587412587412588,1.048951048951049,0.0093240093240093,0.675990675990676,50.45687645687646,28.12354312354312,1.3846153846153846,0.0,11.020979020979022,1.7505827505827505,9.55944055944056,24.568764568764568,1.529137529137529,6.284382284382285,0.7226107226107226,1.1724941724941724,5.505827505827506,9.468531468531468,38.08624708624709,3.1305361305361306,2.727272727272727,3.0652680652680653,8.41025641025641,1.6317016317016315,7.6573426573426575,2.871794871794872,2.498834498834499,4.7459207459207455,2.2051282051282053,6.31934731934732,1.3426573426573427,15.468531468531468,6.857808857808858,0.0559440559440559,102.2981351981352,102.54102564102564,3.5869463869463867,98.70862470862473,3.625174825174825,98.9130536130536,93.44843822843822,8.147319347319346,1.6491608391608392,0.4499067599067599,0.2749020979020979,0.219062937062937,24.11967365967366,77.72939393939394,93.27519813519812,0.1254382284382284
145,ATL,203992,Bogdan Bogdanovic,0.4536270491803278,0.3350819672131148,0.4100983606557377,0.1708770491803278,0.3200819672131147,0.1557418032786885,0.0799016393442623,0.3471024590163934,0.2036147540983606,0.2018319672131147,0.1306065573770491,0.2172090163934426,0.2039672131147541,0.0569262295081967,0.1424631147540983,0.145311475409836,0.2144385245901639,0.1715532786885246,0.1768811475409836,0.0992827868852459,0.1299590163934426,0.1314713114754098,0.5624590163934426,0.6727090163934426,0.1997581967213114,0.2285942622950819,0.4137131147540983,0.5052049180327869,0.5259754098360655,0.0760409836065573,0.1292786885245901,0.171233606557377,0.4550327868852459,0.2808606557377049,0.0948401639344262,0.1567704918032787,0.5013155737704917,0.5199795081967213,0.3889590163934426,7.975,0.415655737704918,0.4458893442622951,0.0153606557377049,0.113061475409836,0.5351639344262296,0.3979344262295082,0.3119754098360656,0.2274262295081967,0.5986024590163934,0.4672131147540984,3.2049180327868854,3.336065573770492,2.229508196721312,0.3934426229508196,7.25,1.8565573770491803,1.352459016393443,6.0,0.9918032786885246,56.78688524590164,30.09426229508197,3.4139344262295084,2.2336065573770494,13.48360655737705,7.885245901639344,4.790983606557377,25.83606557377049,1.3319672131147542,1.401639344262295,0.4467213114754098,1.6065573770491803,3.180327868852459,3.80327868852459,44.627049180327866,1.3934426229508197,-0.9590163934426228,1.6311475409836065,8.823770491803279,1.959016393442623,11.442622950819672,1.6229508196721312,1.0737704918032789,4.959016393442623,2.086065573770492,2.8688524590163933,0.2254098360655737,6.061475409836065,6.75,0.2377049180327868,103.37786885245902,103.85204918032788,-2.55327868852459,105.92909836065574,-2.779918032786885,106.63237704918032,95.77758196721312,18.030327868852456,1.996844262295082,1.6443032786885243,0.2295532786885246,0.2527254098360655,27.1563524590164,79.32438524590165,95.1890163934426,0.0868401639344262
146,POR,203994,Jusuf Nurkic,0.7401466666666667,0.4820746666666666,0.5850933333333334,0.1035866666666666,0.010344,0.2160213333333333,0.3015386666666667,0.0482213333333333,0.1696426666666666,0.1783733333333333,0.292184,0.1709626666666666,0.188056,0.1365013333333333,0.0953226666666666,0.265872,0.1598586666666666,0.0026666666666666,0.2437573333333333,0.1912666666666666,0.215584,0.105128,0.2672586666666667,0.064,0.18572,0.1447653333333333,0.3741706666666666,0.378368,0.406184,0.374792,0.0479306666666666,0.2518186666666667,0.4171653333333334,0.5371893333333333,0.1592186666666666,0.257952,0.0358586666666666,0.400808,0.3513813333333333,11.649066666666666,0.2612106666666667,0.0183653333333333,0.0813786666666666,0.0390186666666666,0.4881226666666666,0.2827679999999999,0.0193626666666666,0.1702293333333333,0.4078853333333333,2.048,1.68,6.789333333333333,3.709333333333333,0.128,4.656,2.6533333333333333,1.6666666666666667,0.3306666666666666,0.6853333333333333,38.370666666666665,25.31733333333333,0.8373333333333334,0.08,9.272,1.736,7.317333333333333,16.832,1.896,4.730666666666667,0.6053333333333333,0.4826666666666667,5.16,6.544,35.424,2.578666666666667,0.9493333333333334,2.168,6.053333333333334,1.1706666666666667,7.421333333333333,2.845333333333333,2.064,3.648,2.421333333333333,4.741333333333333,0.912,11.717333333333332,5.093333333333334,0.096,82.07066666666667,83.17066666666666,-0.3509333333333332,82.42693333333332,0.3453333333333332,82.82213333333333,79.04728,10.172533333333332,1.2144,0.82848,0.2115226666666666,0.2174906666666666,18.278986666666665,65.34253333333334,78.41088,0.089064
147,DEN,203999,Nikola Jokic,0.7684391408114558,0.5110930787589498,0.64636276849642,0.3010525059665871,0.1410334128878281,0.2083842482100238,0.237744630071599,0.290563245823389,0.2650095465393794,0.2698735083532219,0.3495441527446301,0.2403961813842482,0.2541646778042959,0.1671431980906921,0.1138687350835322,0.3376467780429594,0.1993818615751789,0.0558210023866348,0.2998281622911694,0.2436443914081145,0.3135250596658711,0.1310429594272076,0.4507207637231503,0.5241312649164678,0.2511957040572792,0.3343914081145585,0.5252840095465393,0.5613794749403341,0.6011957040572793,0.3784940334128878,0.1057852028639618,0.2517064439140811,0.6900119331742244,0.5405942720763723,0.175052505966587,0.3544295942720764,0.2029427207637231,0.5238782816229117,0.5163245823389021,11.687350835322196,0.4035250596658711,0.1428114558472553,0.0886396181384248,0.0442577565632458,0.5606801909307876,0.4395441527446301,0.1460883054892601,0.2395727923627685,0.5709737470167064,2.5823389021479715,5.875894988066825,9.99761336515513,5.701670644391408,0.4534606205250596,6.644391408114559,4.627684964200477,2.69928400954654,2.928400954653938,1.1694510739856805,60.704057279236274,58.70644391408115,2.98090692124105,1.0286396181384247,19.18615751789976,6.016706443914081,11.22434367541766,28.591885441527445,3.4988066825775657,5.341288782816229,0.6706443914081146,0.7995226730310262,7.009546539379475,10.54892601431981,77.94988066825776,4.009546539379475,3.295942720763723,3.6420047732696896,10.116945107398568,2.1455847255369926,13.644391408114558,4.2243436754176615,3.2625298329355608,7.329355608591886,2.711217183770883,7.41527446300716,0.6873508353221957,16.002386634844868,7.992840095465394,0.39618138424821,109.0202863961814,110.38090692124103,3.189976133651552,105.82768496420049,4.068257756563246,106.31288782816227,98.01491646778042,23.550835322195702,1.9164916467780428,2.433579952267303,0.2482147971360381,0.2338878281622911,29.261837708830548,81.05603818615752,97.26742243436756,0.1704081145584725
148,WAS,204001,Kristaps Porzingis,0.6022711267605634,0.5917359154929578,0.4857605633802817,0.0813838028169014,0.2296654929577464,0.1875739436619718,0.4528169014084507,0.2943345070422535,0.2453345070422535,0.237419014084507,0.2460246478873239,0.2449788732394366,0.2400845070422535,0.1106901408450704,0.1011338028169014,0.2464507042253521,0.2006901408450704,0.0206514084507042,0.1748274647887324,0.1718345070422535,0.2974823943661971,0.111088028169014,0.2955880281690141,0.6976584507042253,0.2367007042253521,0.0992992957746478,0.3994049295774647,0.4529471830985915,0.4947077464788733,0.2446056338028169,0.1618767605633802,0.2385176056338028,0.6367499999999999,0.3239014084507042,0.1708767605633803,0.278112676056338,0.3062077464788732,0.4723169014084507,0.3839753521126761,7.5602112676056334,0.2249119718309859,0.2483661971830986,0.0487288732394366,0.0543591549295774,0.672975352112676,0.34625,0.2357746478873239,0.1638838028169014,0.4494612676056338,1.5492957746478873,1.4788732394366195,7.007042253521127,5.03169014084507,0.2323943661971831,7.292253521126761,3.5316901408450705,1.4788732394366195,4.51056338028169,0.6690140845070423,56.69366197183098,32.91901408450704,3.056338028169014,1.591549295774648,16.823943661971832,7.22887323943662,8.630281690140846,24.908450704225352,3.1549295774647885,3.454225352112676,0.5176056338028169,1.0070422535211268,5.461267605633803,6.02112676056338,49.482394366197184,2.580985915492957,0.3345070422535211,2.7253521126760565,8.623239436619718,1.8591549295774648,13.524647887323944,3.852112676056338,2.1443661971830985,6.038732394366197,2.7992957746478875,5.457746478873239,1.658450704225352,11.56338028169014,7.577464788732394,0.0669014084507042,97.70140845070422,98.75774647887324,-0.5383802816901408,98.23908450704226,0.0267605633802817,98.73028169014086,90.58080985915493,7.201408450704226,1.7853521126760563,0.7273591549295775,0.2165140845070422,0.2202992957746478,27.41524647887324,74.86742957746479,89.84102112676055,0.1110774647887323
151,POR,204060,Joe Ingles,0.3119149888143177,0.2566666666666666,0.2902393736017897,0.1985011185682326,0.2697762863534675,0.0696308724832214,0.058814317673378,0.3669686800894854,0.1442975391498881,0.1427874720357941,0.1277158836689038,0.1477673378076062,0.1448165548098434,0.0588456375838926,0.1521163310961968,0.1486286353467561,0.199572706935123,0.1447785234899328,0.1801364653243848,0.1045369127516778,0.0671342281879194,0.1366644295302013,0.4010514541387024,0.6315078299776287,0.141082774049217,0.2852550335570469,0.4316331096196868,0.5617829977628636,0.5750492170022372,0.0502035794183445,0.0480313199105145,0.1745055928411633,0.2875391498881431,0.2422170022371364,0.0809574944071588,0.1080380313199105,0.6567673378076062,0.4992035794183445,0.3284384787472036,12.170469798657718,0.3142774049217002,0.5393534675615212,0.0103534675615212,0.1005838926174496,0.5805771812080538,0.4028635346756152,0.2562818791946309,0.2022326621923937,0.4592170022371364,0.2863534675615212,3.722595078299776,3.100671140939597,1.12751677852349,0.3557046979865771,5.9865771812080535,1.319910514541387,1.523489932885906,4.445190156599552,0.9172259507829976,51.883668903803134,32.87695749440716,2.261744966442953,1.83668903803132,8.615212527964205,5.049217002237136,4.315436241610739,23.00671140939597,0.7024608501118568,0.9328859060402684,0.2125279642058165,0.953020134228188,1.4161073825503356,2.062639821029083,42.58389261744966,0.6711409395973155,3.190156599552573,0.8456375838926175,8.88814317673378,1.364653243847875,6.684563758389261,0.930648769574944,0.5771812080536913,3.0380313199105147,1.8523489932885904,2.814317673378076,0.1543624161073825,5.152125279642058,6.044742729306488,0.4697986577181208,105.99843400447428,105.67494407158836,4.513199105145413,101.48568232662193,4.3089485458612975,101.36666666666667,96.27559284116332,27.9675615212528,1.781633109619687,1.8627740492170024,0.2916890380313199,0.2625413870246085,25.0913422818792,80.37331096196868,96.44794183445192,0.0868680089485458
152,IND,204456,T.J. McConnell,0.8602650273224044,0.2599180327868852,0.7631092896174864,0.3029234972677596,0.0445956284153005,0.1282814207650273,0.0645409836065573,0.1380628415300546,0.1294890710382513,0.1546311475409836,0.1528306010928961,0.1450655737704918,0.1488251366120218,0.0650491803278688,0.1380409836065574,0.1601502732240437,0.2233360655737705,0.0245901639344262,0.222311475409836,0.1063360655737704,0.0612786885245901,0.1380163934426229,0.6253278688524591,0.1502732240437158,0.1448169398907103,0.3967295081967213,0.4703688524590164,0.4869562841530054,0.502412568306011,0.1164890710382513,0.2029754098360655,0.1552459016393442,0.2177978142076502,0.5601420765027323,0.0738306010928961,0.1023032786885245,0.101483606557377,0.5062459016393442,0.3923606557377049,12.482513661202187,0.5989562841530054,0.0728989071038251,0.023691256830601,0.1026639344262295,0.2972185792349727,0.4130382513661202,0.0458579234972677,0.2933852459016393,0.4390491803278689,0.5163934426229508,4.617486338797814,2.8551912568306013,1.0491803278688523,0.5355191256830601,5.852459016393443,0.8934426229508197,1.5437158469945356,0.6256830601092896,1.1830601092896176,44.486338797814206,42.17486338797814,1.5,0.2021857923497267,6.224043715846994,2.9972677595628414,3.7131147540983607,20.207650273224044,0.4808743169398907,1.469945355191257,0.3278688524590163,0.6967213114754098,2.2240437158469946,3.836065573770492,50.704918032786885,1.1092896174863387,-0.855191256830601,0.73224043715847,7.598360655737705,0.9562841530054644,5.543715846994536,0.644808743169399,0.4207650273224044,2.7704918032786887,1.489071038251366,2.33879781420765,0.1939890710382513,5.062841530054645,6.172131147540983,0.3743169398907104,101.75573770491803,101.43415300546448,-2.275409836065574,104.0308743169399,-2.628688524590164,104.06256830601092,99.5975956284153,36.38360655737705,1.598224043715847,2.160546448087432,0.2575081967213115,0.2955765027322404,20.69844262295082,83.09524590163934,99.71428961748634,0.1030737704918032
154,MEM,1626145,Tyus Jones,0.5569719101123596,0.206064606741573,0.4544438202247191,0.2409016853932584,0.1394129213483146,0.0897612359550561,0.032814606741573,0.2275112359550561,0.1298539325842696,0.1315786516853932,0.0966797752808988,0.1420617977528089,0.1387106741573033,0.0418314606741573,0.1357359550561797,0.1111938202247191,0.2013398876404494,0.0671320224719101,0.1424775280898876,0.0752415730337078,0.090755617977528,0.1323089887640449,0.4680926966292134,0.3064634831460674,0.1341544943820224,0.3388398876404494,0.3640814606741573,0.4153398876404494,0.4524494382022472,0.0476769662921348,0.0789494382022472,0.109502808988764,0.2961207865168539,0.3754971910112359,0.1198061797752809,0.1122134831460674,0.3110056179775281,0.4813904494382022,0.3136516853932584,7.427247191011236,0.4125955056179776,0.2122780898876404,0.0100365168539325,0.1282219101123595,0.3317865168539325,0.3009662921348315,0.153873595505618,0.2209101123595505,0.3730870786516853,0.1882022471910112,3.188202247191011,1.5589887640449438,0.7050561797752809,0.3567415730337078,4.415730337078652,0.848314606741573,0.702247191011236,1.699438202247191,0.8258426966292135,34.359550561797754,26.778089887640448,1.1151685393258426,0.5926966292134831,5.51123595505618,2.693820224719101,1.9073033707865168,16.140449438202246,0.6825842696629213,0.5308988764044944,0.2331460674157303,0.8651685393258427,1.7837078651685394,2.5,33.311797752808985,0.8398876404494382,-0.348314606741573,0.5617977528089888,5.292134831460674,0.9634831460674156,4.890449438202247,0.8455056179775281,0.4691011235955056,2.117977528089888,0.7921348314606742,1.3707865168539326,0.0674157303370786,2.4101123595505616,4.75561797752809,0.2247191011235955,95.03679775280898,94.55533707865168,-2.549719101123596,97.58230337078652,-2.409831460674157,96.96488764044943,91.8380617977528,30.47612359550562,1.1360393258426966,1.3975,0.2319887640449438,0.2343061797752809,16.058455056179778,78.9967415730337,94.79612359550562,0.0865477528089887
155,CHA,1626149,Montrezl Harrell,0.8366024691358025,0.530679012345679,0.6543950617283951,0.0935481481481481,0.0044864197530864,0.2060444444444444,0.2687259259259259,0.019753086419753,0.2159086419753086,0.2345358024691358,0.2305283950617284,0.1820666666666666,0.1867629629629629,0.1017876543209876,0.1363382716049382,0.1877061728395061,0.2118271604938272,0.0049382716049382,0.1497111111111111,0.1239135802469135,0.2439827160493827,0.1206148148148148,0.2890740740740741,0.0172839506172839,0.1821086419753086,0.1145703703703703,0.5239925925925927,0.5255086419753087,0.5452765432098765,0.3677259259259259,0.023679012345679,0.206920987654321,0.4705086419753087,0.6307234567901235,0.1757456790123457,0.2609456790123457,0.0201876543209876,0.4544716049382716,0.4788592592592592,8.523456790123456,0.2884641975308642,0.0044296296296296,0.0776246913580246,0.1068197530864197,0.5312888888888889,0.4089654320987654,0.0130962962962962,0.1336518518518518,0.4410864197530864,1.725925925925926,1.2148148148148148,4.725925925925926,2.748148148148148,0.1135802469135802,5.6,2.906172839506173,1.022222222222222,0.1604938271604938,0.4716049382716049,40.14567901234568,19.516049382716048,1.1160493827160494,0.0222222222222222,11.214814814814815,1.8271604938271604,5.046913580246914,18.51358024691358,2.303703703703704,3.562962962962963,0.5802469135802469,1.3975308641975308,4.888888888888889,8.533333333333333,29.123456790123456,3.061728395061728,1.0740740740740742,1.617283950617284,6.827160493827161,1.7061728395061728,7.22716049382716,3.437037037037037,2.330864197530864,4.444444444444445,1.9703703703703703,3.0,0.7234567901234568,8.308641975308642,5.266666666666667,0.0765432098765432,95.29456790123456,95.4083950617284,0.8967901234567901,94.39753086419752,1.0125925925925927,94.39481481481482,90.15688888888889,9.810617283950618,1.214469135802469,0.5617037037037037,0.2884197530864197,0.252716049382716,18.651728395061728,75.23740740740742,90.285012345679,0.1121728395061728
